command_id,command_type,complexity,method,valid_json,rejected,rejection_category,schema_valid,semantic_valid,compilation_success,executable,retry_count,attempt_count,latency_ms,prompt_tokens,completion_tokens,error_type,error_detail,payload_json,compiled_json,goals_json,valid_input,expected_error,correct_rejection,false_executable,missing_field_count,required_field_slots,invalid_uav_count,uav_reference_count,invalid_formation_count,formation_task_count
sequential_11,sequential,3,task_json_no_schema,true,false,,false,false,true,true,0,1,21015,540,1845,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[6,0,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}},{""task_sequence_id"":2,""duration_seconds"":9,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,6,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[6,0,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}},{""task_sequence_id"":2,""duration_seconds"":9,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,6,4],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[2,3,4,5,6,7],""goals"":[[-0.25,0.0,4.0],[2.25,0.0,4.0],[4.75,0.0,4.0],[7.25,0.0,4.0],[9.75,0.0,4.0],[12.25,0.0,4.0]]},{""uav_ids"":[2,3,4,5,6,7],""goals"":[[2.5,6.0,4.0],[1.2500000000000002,8.165063509461095,4.0],[-1.2499999999999996,8.165063509461097,4.0],[-2.5,6.0,4.0],[-1.250000000000001,3.834936490538904,4.0],[1.2500000000000002,3.8349364905389036,4.0]]}]",true,,false,false,0,24,0,12,0,2
sequential_11,sequential,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,17879,612,1382,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[6,0,4],""r"":2.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""task_id"":2,""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0,6,4],""r"":2.5,""T"":9,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":7.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[6.0,0.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}},{""task_sequence_id"":2,""duration_seconds"":9.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,6.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[2,3,4,5,6,7],""goals"":[[-0.25,0.0,4.0],[2.25,0.0,4.0],[4.75,0.0,4.0],[7.25,0.0,4.0],[9.75,0.0,4.0],[12.25,0.0,4.0]]},{""uav_ids"":[2,3,4,5,6,7],""goals"":[[2.5,6.0,4.0],[1.2500000000000002,8.165063509461095,4.0],[-1.2499999999999996,8.165063509461097,4.0],[-2.5,6.0,4.0],[-1.250000000000001,3.834936490538904,4.0],[1.2500000000000002,3.8349364905389036,4.0]]}]",true,,false,false,0,16,0,12,0,2
sequential_11,sequential,3,direct_waypoint,true,false,,false,false,true,true,0,1,44614,498,3427,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":7,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":2,""goal"":[-0.25,0,4]},{""uav_id"":3,""goal"":[2.25,0,4]},{""uav_id"":4,""goal"":[4.75,0,4]},{""uav_id"":5,""goal"":[7.25,0,4]},{""uav_id"":6,""goal"":[9.75,0,4]},{""uav_id"":7,""goal"":[12.25,0,4]}]},{""task_id"":2,""formation_type"":""Circle"",""duration"":9,""motion_style"":""aggressive"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":2,""goal"":[2.5,6,4]},{""uav_id"":3,""goal"":[1.25,8.165,4]},{""uav_id"":4,""goal"":[-1.25,8.165,4]},{""uav_id"":5,""goal"":[-2.5,6,4]},{""uav_id"":6,""goal"":[-1.25,3.835,4]},{""uav_id"":7,""goal"":[1.25,3.835,4]}]}]}",,"[{""uav_ids"":[2,3,4,5,6,7],""goals"":[[-0.25,0.0,4.0],[2.25,0.0,4.0],[4.75,0.0,4.0],[7.25,0.0,4.0],[9.75,0.0,4.0],[12.25,0.0,4.0]]},{""uav_ids"":[2,3,4,5,6,7],""goals"":[[2.5,6.0,4.0],[1.25,8.165,4.0],[-1.25,8.165,4.0],[-2.5,6.0,4.0],[-1.25,3.835,4.0],[1.25,3.835,4.0]]}]",true,,false,false,0,14,0,12,0,2
sequential_12,sequential,4,task_json_no_schema,true,false,,false,false,true,true,0,1,14907,539,1212,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[7,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.0}},{""task_sequence_id"":2,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,7,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[7,0,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.0}},{""task_sequence_id"":2,""duration_seconds"":10,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,7,5],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[-3.5,0.0,5.0],[-0.5,0.0,5.0],[2.5,0.0,5.0],[5.5,0.0,5.0],[8.5,0.0,5.0],[11.5,0.0,5.0],[14.5,0.0,5.0],[17.5,0.0,5.0]]},{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[3.0,7.0,5.0],[2.121320343559643,9.121320343559642,5.0],[1.8369701987210297e-16,10.0,5.0],[-2.1213203435596424,9.121320343559642,5.0],[-3.0,7.0,5.0],[-2.121320343559643,4.878679656440358,5.0],[-5.51091059616309e-16,4.0,5.0],[2.121320343559642,4.878679656440357,5.0]]}]",true,,false,false,0,24,0,16,0,2
sequential_12,sequential,4,lfs_schema,true,false,,true,false,true,true,0,1,10479,611,714,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7,0,5],""r"":3.0,""T"":8,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""task_id"":2,""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0,7,5],""r"":3.0,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[7.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.0}},{""task_sequence_id"":2,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,7.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[-3.5,0.0,5.0],[-0.5,0.0,5.0],[2.5,0.0,5.0],[5.5,0.0,5.0],[8.5,0.0,5.0],[11.5,0.0,5.0],[14.5,0.0,5.0],[17.5,0.0,5.0]]},{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[3.0,7.0,5.0],[2.121320343559643,9.121320343559642,5.0],[1.8369701987210297e-16,10.0,5.0],[-2.1213203435596424,9.121320343559642,5.0],[-3.0,7.0,5.0],[-2.121320343559643,4.878679656440358,5.0],[-5.51091059616309e-16,4.0,5.0],[2.121320343559642,4.878679656440357,5.0]]}]",true,,false,false,0,16,0,16,0,2
sequential_12,sequential,4,lfs_schema_semantic,true,false,,true,true,true,true,0,1,12064,611,919,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5,6,7,8],""F"":""Line"",""c"":[7,0,5],""r"":3.0,""T"":8,""m"":""normal"",""s"":1.0,""q"":""continuous""},{""task_id"":2,""U"":[1,2,3,4,5,6,7,8],""F"":""Circle"",""c"":[0,7,5],""r"":3.0,""T"":10,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":8.0,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[7.0,0.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":3.0}},{""task_sequence_id"":2,""duration_seconds"":10.0,""uav_id"":[1,2,3,4,5,6,7,8],""uav_count"":8,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,7.0,5.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[-3.5,0.0,5.0],[-0.5,0.0,5.0],[2.5,0.0,5.0],[5.5,0.0,5.0],[8.5,0.0,5.0],[11.5,0.0,5.0],[14.5,0.0,5.0],[17.5,0.0,5.0]]},{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[3.0,7.0,5.0],[2.121320343559643,9.121320343559642,5.0],[1.8369701987210297e-16,10.0,5.0],[-2.1213203435596424,9.121320343559642,5.0],[-3.0,7.0,5.0],[-2.121320343559643,4.878679656440358,5.0],[-5.51091059616309e-16,4.0,5.0],[2.121320343559642,4.878679656440357,5.0]]}]",true,,false,false,0,16,0,16,0,2
sequential_13,sequential,3,task_json_no_schema,true,false,,false,false,true,true,0,1,23329,539,1715,,,"{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":5,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[4,0,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}},{""task_sequence_id"":2,""duration_seconds"":7,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,4,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":5,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[4,0,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}},{""task_sequence_id"":2,""duration_seconds"":7,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0,4,3],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5],""goals"":[[0.0,0.0,3.0],[2.0,0.0,3.0],[4.0,0.0,3.0],[6.0,0.0,3.0],[8.0,0.0,3.0]]},{""uav_ids"":[1,2,3,4,5],""goals"":[[2.5,4.0,3.0],[0.7725424859373686,6.377641290737884,3.0],[-2.022542485937368,5.469463130731183,3.0],[-2.022542485937369,2.5305368692688175,3.0],[0.7725424859373681,1.622358709262116,3.0]]}]",true,,false,false,0,24,0,10,0,2
sequential_13,sequential,3,lfs_schema,true,false,,true,false,true,true,0,1,21318,611,1360,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4,0,3],""r"":2.0,""T"":5,""m"":""smooth"",""s"":1.0,""q"":""continuous""},{""task_id"":2,""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0,4,3],""r"":2.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":5.0,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""continuous_transit"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[4.0,0.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}},{""task_sequence_id"":2,""duration_seconds"":7.0,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,4.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5],""goals"":[[0.0,0.0,3.0],[2.0,0.0,3.0],[4.0,0.0,3.0],[6.0,0.0,3.0],[8.0,0.0,3.0]]},{""uav_ids"":[1,2,3,4,5],""goals"":[[2.5,4.0,3.0],[0.7725424859373686,6.377641290737884,3.0],[-2.022542485937368,5.469463130731183,3.0],[-2.022542485937369,2.5305368692688175,3.0],[0.7725424859373681,1.622358709262116,3.0]]}]",true,,false,false,0,16,0,10,0,2
sequential_13,sequential,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,10248,611,807,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[1,2,3,4,5],""F"":""Line"",""c"":[4,0,3],""r"":2.0,""T"":5,""m"":""smooth"",""s"":1.0,""q"":""direct""},{""task_id"":2,""U"":[1,2,3,4,5],""F"":""Circle"",""c"":[0,4,3],""r"":2.5,""T"":7,""m"":""normal"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":5.0,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""smooth"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[4.0,0.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.0}},{""task_sequence_id"":2,""duration_seconds"":7.0,""uav_id"":[1,2,3,4,5],""uav_count"":5,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,4.0,3.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":2.5}}]}","[{""uav_ids"":[1,2,3,4,5],""goals"":[[0.0,0.0,3.0],[2.0,0.0,3.0],[4.0,0.0,3.0],[6.0,0.0,3.0],[8.0,0.0,3.0]]},{""uav_ids"":[1,2,3,4,5],""goals"":[[2.5,4.0,3.0],[0.7725424859373686,6.377641290737884,3.0],[-2.022542485937368,5.469463130731183,3.0],[-2.022542485937369,2.5305368692688175,3.0],[0.7725424859373681,1.622358709262116,3.0]]}]",true,,false,false,0,16,0,10,0,2
sequential_12,sequential,4,direct_waypoint,true,false,,false,false,true,true,0,1,49735,497,3762,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":8,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[-3.5,0,5]},{""uav_id"":2,""goal"":[-0.5,0,5]},{""uav_id"":3,""goal"":[2.5,0,5]},{""uav_id"":4,""goal"":[5.5,0,5]},{""uav_id"":5,""goal"":[8.5,0,5]},{""uav_id"":6,""goal"":[11.5,0,5]},{""uav_id"":7,""goal"":[14.5,0,5]},{""uav_id"":8,""goal"":[17.5,0,5]}]},{""task_id"":2,""formation_type"":""Circle"",""duration"":10,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[3,7,5]},{""uav_id"":2,""goal"":[2.121,9.121,5]},{""uav_id"":3,""goal"":[0,10,5]},{""uav_id"":4,""goal"":[-2.121,9.121,5]},{""uav_id"":5,""goal"":[-3,7,5]},{""uav_id"":6,""goal"":[-2.121,4.879,5]},{""uav_id"":7,""goal"":[0,4,5]},{""uav_id"":8,""goal"":[2.121,4.879,5]}]}]}",,"[{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[-3.5,0.0,5.0],[-0.5,0.0,5.0],[2.5,0.0,5.0],[5.5,0.0,5.0],[8.5,0.0,5.0],[11.5,0.0,5.0],[14.5,0.0,5.0],[17.5,0.0,5.0]]},{""uav_ids"":[1,2,3,4,5,6,7,8],""goals"":[[3.0,7.0,5.0],[2.121,9.121,5.0],[0.0,10.0,5.0],[-2.121,9.121,5.0],[-3.0,7.0,5.0],[-2.121,4.879,5.0],[0.0,4.0,5.0],[2.121,4.879,5.0]]}]",true,,false,false,0,14,0,16,0,2
sequential_14,sequential,3,lfs_schema,true,false,,true,false,true,true,0,1,12513,612,926,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5,0,4],""r"":2.5,""T"":6,""m"":""normal"",""s"":1.0,""q"":""direct""},{""task_id"":2,""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0,5,4],""r"":3.0,""T"":8,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5.0,0.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}},{""task_sequence_id"":2,""duration_seconds"":8.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,5.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[2,3,4,5,6,7],""goals"":[[-1.25,0.0,4.0],[1.25,0.0,4.0],[3.75,0.0,4.0],[6.25,0.0,4.0],[8.75,0.0,4.0],[11.25,0.0,4.0]]},{""uav_ids"":[2,3,4,5,6,7],""goals"":[[3.0,5.0,4.0],[1.5000000000000004,7.598076211353316,4.0],[-1.4999999999999993,7.598076211353316,4.0],[-3.0,5.0,4.0],[-1.5000000000000013,2.401923788646685,4.0],[1.5000000000000004,2.401923788646684,4.0]]}]",true,,false,false,0,16,0,12,0,2
sequential_13,sequential,3,direct_waypoint,true,false,,false,false,true,true,0,1,52803,497,3523,,,"{""tasks"":[{""task_id"":1,""formation_type"":""Line"",""duration"":5,""motion_style"":""smooth"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[0,0,3]},{""uav_id"":2,""goal"":[2,0,3]},{""uav_id"":3,""goal"":[4,0,3]},{""uav_id"":4,""goal"":[6,0,3]},{""uav_id"":5,""goal"":[8,0,3]}]},{""task_id"":2,""formation_type"":""Circle"",""duration"":7,""motion_style"":""normal"",""safety_factor"":1.0,""trigger"":""direct"",""uav_to_goal"":[{""uav_id"":1,""goal"":[2.5,4.0,3.0]},{""uav_id"":2,""goal"":[0.7725424859373685,6.377641290737884,3.0]},{""uav_id"":3,""goal"":[-2.0225424859373686,5.469463130731183,3.0]},{""uav_id"":4,""goal"":[-2.0225424859373686,2.530536869268817,3.0]},{""uav_id"":5,""goal"":[0.7725424859373685,1.622358709262116,3.0]}]}]}",,"[{""uav_ids"":[1,2,3,4,5],""goals"":[[0.0,0.0,3.0],[2.0,0.0,3.0],[4.0,0.0,3.0],[6.0,0.0,3.0],[8.0,0.0,3.0]]},{""uav_ids"":[1,2,3,4,5],""goals"":[[2.5,4.0,3.0],[0.7725424859373685,6.377641290737884,3.0],[-2.0225424859373686,5.469463130731183,3.0],[-2.0225424859373686,2.530536869268817,3.0],[0.7725424859373685,1.622358709262116,3.0]]}]",true,,false,false,0,14,0,10,0,2
sequential_14,sequential,3,lfs_schema_semantic,true,false,,true,true,true,true,0,1,17140,612,1262,,,"{""lfs_version"":""1.0"",""tasks"":[{""task_id"":1,""U"":[2,3,4,5,6,7],""F"":""Line"",""c"":[5,0,4],""r"":2.5,""T"":6,""m"":""normal"",""s"":1.0,""q"":""direct""},{""task_id"":2,""U"":[2,3,4,5,6,7],""F"":""Circle"",""c"":[0,5,4],""r"":3.0,""T"":8,""m"":""aggressive"",""s"":1.0,""q"":""direct""}]}","{""task_sequences"":[{""task_sequence_id"":1,""duration_seconds"":6.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""normal"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[5.0,0.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Line"",""formation_radius"":2.5}},{""task_sequence_id"":2,""duration_seconds"":8.0,""uav_id"":[2,3,4,5,6,7],""uav_count"":6,""trigger_condition"":""direct_execution"",""wait_time"":null,""iapf_safety_margin_factor"":1.0,""motion_profile"":""aggressive"",""constraints"":[""minimal_topology_change"",""no_trajectory_cross"",""keep_safety_distance""],""global_center"":[0.0,5.0,4.0],""generation_mode"":""parametric"",""parametric_data"":{""formation_type"":""Circle"",""formation_radius"":3.0}}]}","[{""uav_ids"":[2,3,4,5,6,7],""goals"":[[-1.25,0.0,4.0],[1.25,0.0,4.0],[3.75,0.0,4.0],[6.25,0.0,4.0],[8.75,0.0,4.0],[11.25,0.0,4.0]]},{""uav_ids"":[2,3,4,5,6,7],""goals"":[[3.0,5.0,4.0],[1.5000000000000004,7.598076211353316,4.0],[-1.4999999999999993,7.598076211353316,4.0],[-3.0,5.0,4.0],[-1.5000000000000013,2.401923788646685,4.0],[1.5000000000000004,2.401923788646684,4.0]]}]",true,,false,false,0,16,0,12,0,2
